Timestamp,Record Type,Instrument,Ob Position,Quantity Diff,Ob Command,Change Reason,Order Number,Premium (256ths),Quantity,Bid/Ask,Total Volume,Display Quantity,Sequence,Source,Instrument Name,Deal Source,Aggressive,Workup State,Workup Reason,Aggressive Order Number,Aggressive Bid/Ask,Passive Order Number,Passive Bid/Ask
02:04:58:883408 20180108,OB_CHANGE,2_YEAR,5.0,-5.0,DELETE,10.0,605794000000B438,25560,0.0,A,0.0,,172,OC,,,,,,,,,
02:05:04:686497 20180108,OB_CHANGE,2_YEAR,4.0,1.0,ADD,6.0,605794000000B746,25558,1.0,A,0.0,,173,OC,,,,,,,,,
02:05:04:686530 20180108,OB_CHANGE,2_YEAR,3.0,1.0,ADD,6.0,605794000000B747,25556,1.0,B,0.0,,174,OC,,,,,,,,,
02:05:04:696499 20180108,OB_CHANGE,2_YEAR,10.0,1.0,ADD,6.0,605794000000B748,25554,1.0,B,0.0,,175,OC,,,,,,,,,
02:05:04:696566 20180108,OB_CHANGE,2_YEAR,9.0,1.0,ADD,6.0,605794000000B749,25560,1.0,A,0.0,,176,OC,,,,,,,,,
02:05:04:706562 20180108,OB_CHANGE,2_YEAR,17.0,1.0,ADD,6.0,605794000000B74A,25562,1.0,A,0.0,,177,OC,,,,,,,,,
02:05:04:706591 20180108,OB_CHANGE,2_YEAR,17.0,1.0,ADD,6.0,605794000000B74B,25552,1.0,B,0.0,,178,OC,,,,,,,,,
02:05:04:716499 20180108,OB_CHANGE,2_YEAR,25.0,1.0,ADD,6.0,605794000000B74C,25564,1.0,A,0.0,,179,OC,,,,,,,,,
02:05:04:716532 20180108,OB_CHANGE,2_YEAR,26.0,1.0,ADD,6.0,605794000000B74D,25550,1.0,B,0.0,,180,OC,,,,,,,,,
02:05:04:726498 20180108,OB_CHANGE,2_YEAR,33.0,1.0,ADD,6.0,605794000000B74E,25566,1.0,A,0.0,,181,OC,,,,,,,,,
02:05:04:726526 20180108,OB_CHANGE,2_YEAR,35.0,1.0,ADD,6.0,605794000000B74F,25548,1.0,B,0.0,,182,OC,,,,,,,,,
02:05:04:736498 20180108,OB_CHANGE,2_YEAR,41.0,1.0,ADD,6.0,605794000000B752,25568,1.0,A,0.0,,183,OC,,,,,,,,,
02:05:04:736526 20180108,OB_CHANGE,2_YEAR,43.0,1.0,ADD,6.0,605794000000B753,25546,1.0,B,0.0,,184,OC,,,,,,,,,
02:05:04:746490 20180108,OB_CHANGE,2_YEAR,52.0,1.0,ADD,6.0,605794000000B756,25544,1.0,B,0.0,,185,OC,,,,,,,,,
02:05:04:746519 20180108,OB_CHANGE,2_YEAR,49.0,1.0,ADD,6.0,605794000000B757,25570,1.0,A,0.0,,186,OC,,,,,,,,,
02:05:04:756486 20180108,OB_CHANGE,2_YEAR,56.0,1.0,ADD,6.0,605794000000B75A,25572,1.0,A,0.0,,187,OC,,,,,,,,,
02:05:04:756515 20180108,OB_CHANGE,2_YEAR,59.0,1.0,ADD,6.0,605794000000B75B,25542,1.0,B,0.0,,188,OC,,,,,,,,,
02:05:04:766485 20180108,OB_CHANGE,2_YEAR,61.0,1.0,ADD,6.0,605794000000B75E,25574,1.0,A,0.0,,189,OC,,,,,,,,,
02:05:04:766515 20180108,OB_CHANGE,2_YEAR,64.0,1.0,ADD,6.0,605794000000B75F,25540,1.0,B,0.0,,190,OC,,,,,,,,,
02:05:04:776491 20180108,OB_CHANGE,2_YEAR,68.0,1.0,ADD,6.0,605794000000B762,25538,1.0,B,0.0,,191,OC,,,,,,,,,
02:05:04:776522 20180108,OB_CHANGE,2_YEAR,65.0,1.0,ADD,6.0,605794000000B763,25576,1.0,A,0.0,,192,OC,,,,,,,,,
02:05:04:786493 20180108,OB_CHANGE,2_YEAR,68.0,1.0,ADD,6.0,605794000000B766,25578,1.0,A,0.0,,193,OC,,,,,,,,,
02:05:04:786521 20180108,OB_CHANGE,2_YEAR,71.0,1.0,ADD,6.0,605794000000B767,25536,1.0,B,0.0,,194,OC,,,,,,,,,
02:05:04:796492 20180108,OB_CHANGE,2_YEAR,74.0,1.0,ADD,6.0,605794000000B76A,25534,1.0,B,0.0,,195,OC,,,,,,,,,
02:05:04:796533 20180108,OB_CHANGE,2_YEAR,71.0,1.0,ADD,6.0,605794000000B76B,25580,1.0,A,0.0,,196,OC,,,,,,,,,
02:05:04:806490 20180108,OB_CHANGE,2_YEAR,77.0,1.0,ADD,6.0,605794000000B76E,25532,1.0,B,0.0,,197,OC,,,,,,,,,
02:05:04:806520 20180108,OB_CHANGE,2_YEAR,74.0,1.0,ADD,6.0,605794000000B76F,25582,1.0,A,0.0,,198,OC,,,,,,,,,
02:05:04:816488 20180108,OB_CHANGE,2_YEAR,77.0,1.0,ADD,6.0,605794000000B772,25584,1.0,A,0.0,,199,OC,,,,,,,,,
02:05:04:816517 20180108,OB_CHANGE,2_YEAR,80.0,1.0,ADD,6.0,605794000000B773,25530,1.0,B,0.0,,200,OC,,,,,,,,,
02:05:06:627150 20180108,OB_CHANGE,2_YEAR,4.0,-15.0,DELETE,10.0,605794000000B43D,25554,0.0,B,0.0,,201,OC,,,,,,,,,
02:05:11:899766 20180108,OB_CHANGE,2_YEAR,10.0,1.0,ADD,6.0,605794000000B79C,25560,1.0,A,0.0,,202,OC,,,,,,,,,
02:05:11:899866 20180108,OB_CHANGE,2_YEAR,10.0,1.0,ADD,6.0,605794000000B79D,25554,1.0,B,0.0,,203,OC,,,,,,,,,
02:05:11:910274 20180108,OB_CHANGE,2_YEAR,19.0,1.0,ADD,6.0,605794000000B79E,25562,1.0,A,0.0,,204,OC,,,,,,,,,
02:05:11:910304 20180108,OB_CHANGE,2_YEAR,18.0,1.0,ADD,6.0,605794000000B79F,25552,1.0,B,0.0,,205,OC,,,,,,,,,
02:05:11:920747 20180108,OB_CHANGE,2_YEAR,28.0,1.0,ADD,6.0,605794000000B7A0,25550,1.0,B,0.0,,206,OC,,,,,,,,,
02:05:11:920776 20180108,OB_CHANGE,2_YEAR,28.0,1.0,ADD,6.0,605794000000B7A1,25564,1.0,A,0.0,,207,OC,,,,,,,,,
02:05:11:931150 20180108,OB_CHANGE,2_YEAR,37.0,1.0,ADD,6.0,605794000000B7A2,25566,1.0,A,0.0,,208,OC,,,,,,,,,
02:05:11:931200 20180108,OB_CHANGE,2_YEAR,38.0,1.0,ADD,6.0,605794000000B7A3,25548,1.0,B,0.0,,209,OC,,,,,,,,,
02:05:11:941592 20180108,OB_CHANGE,2_YEAR,46.0,1.0,ADD,6.0,605794000000B7A4,25568,1.0,A,0.0,,210,OC,,,,,,,,,
02:05:11:941622 20180108,OB_CHANGE,2_YEAR,47.0,1.0,ADD,6.0,605794000000B7A5,25546,1.0,B,0.0,,211,OC,,,,,,,,,
02:05:11:952053 20180108,OB_CHANGE,2_YEAR,55.0,1.0,ADD,6.0,605794000000B7A6,25570,1.0,A,0.0,,212,OC,,,,,,,,,
02:05:11:952082 20180108,OB_CHANGE,2_YEAR,57.0,1.0,ADD,6.0,605794000000B7A7,25544,1.0,B,0.0,,213,OC,,,,,,,,,
02:05:11:962507 20180108,OB_CHANGE,2_YEAR,65.0,1.0,ADD,6.0,605794000000B7A8,25542,1.0,B,0.0,,214,OC,,,,,,,,,
02:05:11:962538 20180108,OB_CHANGE,2_YEAR,63.0,1.0,ADD,6.0,605794000000B7A9,25572,1.0,A,0.0,,215,OC,,,,,,,,,
02:05:11:972967 20180108,OB_CHANGE,2_YEAR,71.0,1.0,ADD,6.0,605794000000B7AA,25540,1.0,B,0.0,,216,OC,,,,,,,,,
02:05:11:972996 20180108,OB_CHANGE,2_YEAR,69.0,1.0,ADD,6.0,605794000000B7AB,25574,1.0,A,0.0,,217,OC,,,,,,,,,
02:05:11:983430 20180108,OB_CHANGE,2_YEAR,74.0,1.0,ADD,6.0,605794000000B7AC,25576,1.0,A,0.0,,218,OC,,,,,,,,,
02:05:11:983458 20180108,OB_CHANGE,2_YEAR,76.0,1.0,ADD,6.0,605794000000B7AD,25538,1.0,B,0.0,,219,OC,,,,,,,,,
02:05:11:993891 20180108,OB_CHANGE,2_YEAR,80.0,1.0,ADD,6.0,605794000000B7AE,25536,1.0,B,0.0,,220,OC,,,,,,,,,
02:05:11:993920 20180108,OB_CHANGE,2_YEAR,78.0,1.0,ADD,6.0,605794000000B7AF,25578,1.0,A,0.0,,221,OC,,,,,,,,,
02:05:12:004299 20180108,OB_CHANGE,2_YEAR,82.0,1.0,ADD,6.0,605794000000B7B0,25580,1.0,A,0.0,,222,OC,,,,,,,,,
02:05:12:004329 20180108,OB_CHANGE,2_YEAR,84.0,1.0,ADD,6.0,605794000000B7B1,25534,1.0,B,0.0,,223,OC,,,,,,,,,
02:05:12:014698 20180108,OB_CHANGE,2_YEAR,88.0,1.0,ADD,6.0,605794000000B7B2,25532,1.0,B,0.0,,224,OC,,,,,,,,,
02:05:12:014727 20180108,OB_CHANGE,2_YEAR,86.0,1.0,ADD,6.0,605794000000B7B3,25582,1.0,A,0.0,,225,OC,,,,,,,,,
02:05:12:025102 20180108,OB_CHANGE,2_YEAR,92.0,1.0,ADD,6.0,605794000000B7B4,25530,1.0,B,0.0,,226,OC,,,,,,,,,
02:05:12:025133 20180108,OB_CHANGE,2_YEAR,90.0,1.0,ADD,6.0,605794000000B7B5,25584,1.0,A,0.0,,227,OC,,,,,,,,,
02:05:26:232776 20180108,OB_CHANGE,2_YEAR,19.0,10.0,ADD,6.0,605794000000B7C6,25552,10.0,B,0.0,,228,OC,,,,,,,,,
02:05:26:232852 20180108,OB_CHANGE,2_YEAR,30.0,10.0,ADD,6.0,605794000000B7C7,25550,10.0,B,0.0,,229,OC,,,,,,,,,
02:05:26:233002 20180108,OB_CHANGE,2_YEAR,41.0,10.0,ADD,6.0,605794000000B7C8,25548,10.0,B,0.0,,230,OC,,,,,,,,,
02:05:26:233132 20180108,OB_CHANGE,2_YEAR,5.0,10.0,ADD,6.0,605794000000B7C9,25558,10.0,A,0.0,,231,OC,,,,,,,,,
02:05:26:233198 20180108,OB_CHANGE,2_YEAR,12.0,10.0,ADD,6.0,605794000000B7CA,25560,10.0,A,0.0,,232,OC,,,,,,,,,
02:05:26:233263 20180108,OB_CHANGE,2_YEAR,22.0,10.0,ADD,6.0,605794000000B7CB,25562,10.0,A,0.0,,233,OC,,,,,,,,,
02:05:26:960399 20180108,OB_CHANGE,2_YEAR,51.0,10.0,ADD,6.0,605794000000B7CE,25546,10.0,B,0.0,,234,OC,,,,,,,,,
02:05:26:960438 20180108,OB_CHANGE,2_YEAR,62.0,10.0,ADD,6.0,605794000000B7CF,25544,10.0,B,0.0,,235,OC,,,,,,,,,
02:05:26:960511 20180108,OB_CHANGE,2_YEAR,32.0,10.0,ADD,6.0,605794000000B7D0,25564,10.0,A,0.0,,236,OC,,,,,,,,,
02:05:26:960592 20180108,OB_CHANGE,2_YEAR,42.0,10.0,ADD,6.0,605794000000B7D1,25566,10.0,A,0.0,,237,OC,,,,,,,,,
02:05:27:476681 20180108,OB_CHANGE,2_YEAR,6.0,7.0,ADD,6.0,605794000000B7D5,25558,7.0,A,0.0,,238,OC,,,,,,,,,
02:05:34:638173 20180108,OB_CHANGE,2_YEAR,31.0,62.0,ADD,6.0,605794000000B7E5,25550,62.0,B,0.0,,239,OC,,,,,,,,,
02:05:34:638714 20180108,OB_CHANGE,2_YEAR,43.0,65.0,ADD,6.0,605794000000B7E6,25548,65.0,B,0.0,,240,OC,,,,,,,,,
02:05:34:638766 20180108,OB_CHANGE,2_YEAR,54.0,65.0,ADD,6.0,605794000000B7E7,25546,65.0,B,0.0,,241,OC,,,,,,,,,
02:05:34:664133 20180108,OB_CHANGE,2_YEAR,66.0,62.0,ADD,6.0,605794000000B7E8,25544,62.0,B,0.0,,242,OC,,,,,,,,,
02:05:34:718379 20180108,OB_CHANGE,2_YEAR,75.0,61.0,ADD,6.0,605794000000B7E9,25542,61.0,B,0.0,,243,OC,,,,,,,,,
02:05:34:760592 20180108,OB_CHANGE,2_YEAR,82.0,61.0,ADD,6.0,605794000000B7EB,25540,61.0,B,0.0,,244,OC,,,,,,,,,
02:05:35:144187 20180108,OB_CHANGE,2_YEAR,34.0,62.0,ADD,6.0,605794000000B7EC,25564,62.0,A,0.0,,245,OC,,,,,,,,,
02:05:35:144344 20180108,OB_CHANGE,2_YEAR,45.0,65.0,ADD,6.0,605794000000B7ED,25566,65.0,A,0.0,,246,OC,,,,,,,,,
02:05:35:144773 20180108,OB_CHANGE,2_YEAR,55.0,65.0,ADD,6.0,605794000000B7EE,25568,65.0,A,0.0,,247,OC,,,,,,,,,
02:05:35:173357 20180108,OB_CHANGE,2_YEAR,65.0,62.0,ADD,6.0,605794000000B7EF,25570,62.0,A,0.0,,248,OC,,,,,,,,,
02:05:35:227604 20180108,OB_CHANGE,2_YEAR,74.0,61.0,ADD,6.0,605794000000B7F0,25572,61.0,A,0.0,,249,OC,,,,,,,,,
02:05:35:269740 20180108,OB_CHANGE,2_YEAR,81.0,61.0,ADD,6.0,605794000000B7F1,25574,61.0,A,0.0,,250,OC,,,,,,,,,
02:05:54:849229 20180108,OB_CHANGE,2_YEAR,11.0,1.0,ADD,6.0,605794000000B812,25554,1.0,B,0.0,,251,OC,,,,,,,,,
02:05:54:849271 20180108,OB_CHANGE,2_YEAR,14.0,1.0,ADD,6.0,605794000000B813,25560,1.0,A,0.0,,252,OC,,,,,,,,,
02:05:54:859414 20180108,OB_CHANGE,2_YEAR,25.0,1.0,ADD,6.0,605794000000B814,25562,1.0,A,0.0,,253,OC,,,,,,,,,
02:05:54:859447 20180108,OB_CHANGE,2_YEAR,21.0,1.0,ADD,6.0,605794000000B815,25552,1.0,B,0.0,,254,OC,,,,,,,,,
02:05:54:869624 20180108,OB_CHANGE,2_YEAR,34.0,1.0,ADD,6.0,605794000000B816,25550,1.0,B,0.0,,255,OC,,,,,,,,,
02:05:54:869653 20180108,OB_CHANGE,2_YEAR,37.0,1.0,ADD,6.0,605794000000B817,25564,1.0,A,0.0,,256,OC,,,,,,,,,
02:05:54:879817 20180108,OB_CHANGE,2_YEAR,49.0,1.0,ADD,6.0,605794000000B818,25566,1.0,A,0.0,,257,OC,,,,,,,,,
02:05:54:879851 20180108,OB_CHANGE,2_YEAR,47.0,1.0,ADD,6.0,605794000000B819,25548,1.0,B,0.0,,258,OC,,,,,,,,,
02:05:54:889955 20180108,OB_CHANGE,2_YEAR,60.0,1.0,ADD,6.0,605794000000B81A,25568,1.0,A,0.0,,259,OC,,,,,,,,,
02:05:54:889984 20180108,OB_CHANGE,2_YEAR,59.0,1.0,ADD,6.0,605794000000B81B,25546,1.0,B,0.0,,260,OC,,,,,,,,,
02:05:54:900154 20180108,OB_CHANGE,2_YEAR,72.0,1.0,ADD,6.0,605794000000B81C,25544,1.0,B,0.0,,261,OC,,,,,,,,,
02:05:54:900183 20180108,OB_CHANGE,2_YEAR,71.0,1.0,ADD,6.0,605794000000B81D,25570,1.0,A,0.0,,262,OC,,,,,,,,,
02:05:54:910364 20180108,OB_CHANGE,2_YEAR,82.0,1.0,ADD,6.0,605794000000B81E,25542,1.0,B,0.0,,263,OC,,,,,,,,,
02:05:54:910395 20180108,OB_CHANGE,2_YEAR,81.0,1.0,ADD,6.0,605794000000B81F,25572,1.0,A,0.0,,264,OC,,,,,,,,,
02:05:54:920567 20180108,OB_CHANGE,2_YEAR,90.0,1.0,ADD,6.0,605794000000B820,25540,1.0,B,0.0,,265,OC,,,,,,,,,
02:05:54:920596 20180108,OB_CHANGE,2_YEAR,89.0,1.0,ADD,6.0,605794000000B821,25574,1.0,A,0.0,,266,OC,,,,,,,,,
02:05:54:930772 20180108,OB_CHANGE,2_YEAR,95.0,1.0,ADD,6.0,605794000000B822,25576,1.0,A,0.0,,267,OC,,,,,,,,,
02:05:54:930803 20180108,OB_CHANGE,2_YEAR,96.0,1.0,ADD,6.0,605794000000B823,25538,1.0,B,0.0,,268,OC,,,,,,,,,
02:05:54:940972 20180108,OB_CHANGE,2_YEAR,100.0,1.0,ADD,6.0,605794000000B824,25578,1.0,A,0.0,,269,OC,,,,,,,,,
02:05:54:941003 20180108,OB_CHANGE,2_YEAR,101.0,1.0,ADD,6.0,605794000000B825,25536,1.0,B,0.0,,270,OC,,,,,,,,,
02:05:54:951194 20180108,OB_CHANGE,2_YEAR,105.0,1.0,ADD,6.0,605794000000B826,25580,1.0,A,0.0,,271,OC,,,,,,,,,
02:05:54:951228 20180108,OB_CHANGE,2_YEAR,106.0,1.0,ADD,6.0,605794000000B827,25534,1.0,B,0.0,,272,OC,,,,,,,,,
02:05:54:961399 20180108,OB_CHANGE,2_YEAR,110.0,1.0,ADD,6.0,605794000000B828,25582,1.0,A,0.0,,273,OC,,,,,,,,,
02:05:54:961428 20180108,OB_CHANGE,2_YEAR,111.0,1.0,ADD,6.0,605794000000B829,25532,1.0,B,0.0,,274,OC,,,,,,,,,
02:05:54:971610 20180108,OB_CHANGE,2_YEAR,116.0,1.0,ADD,6.0,605794000000B82A,25530,1.0,B,0.0,,275,OC,,,,,,,,,
02:05:54:971639 20180108,OB_CHANGE,2_YEAR,115.0,1.0,ADD,6.0,605794000000B82B,25584,1.0,A,0.0,,276,OC,,,,,,,,,
02:05:58:345135 20180108,OB_CHANGE,2_YEAR,26.0,56.0,ADD,6.0,605794000000B82D,25562,56.0,A,0.0,,277,OC,,,,,,,,,
02:06:00:726845 20180108,OB_CHANGE,2_YEAR,15.0,7.0,ADD,6.0,605794000000B842,25560,7.0,A,0.0,,278,OC,,,,,,,,,
02:06:03:439334 20180108,OB_CHANGE,2_YEAR,4.0,1.0,ADD,6.0,605794000000B849,25556,1.0,B,0.0,,279,OC,,,,,,,,,
02:06:03:439369 20180108,OB_CHANGE,2_YEAR,7.0,1.0,ADD,6.0,605794000000B84A,25558,1.0,A,0.0,,280,OC,,,,,,,,,
02:06:09:959622 20180108,OB_CHANGE,2_YEAR,8.0,7.0,ADD,6.0,605794000000B858,25558,7.0,A,0.0,,281,OC,,,,,,,,,
02:06:13:378151 20180108,OB_CHANGE,2_YEAR,42.0,-5.0,DELETE,10.0,605794000000B2CB,25566,0.0,A,0.0,,282,OC,,,,,,,,,
02:06:13:398232 20180108,OB_CHANGE,2_YEAR,18.0,-5.0,DELETE,10.0,605794000000B2C9,25562,0.0,A,0.0,,283,OC,,,,,,,,,
02:06:13:418248 20180108,OB_CHANGE,2_YEAR,29.0,-5.0,DELETE,10.0,605794000000B2CA,25564,0.0,A,0.0,,284,OC,,,,,,,,,
02:06:13:438312 20180108,OB_CHANGE,2_YEAR,51.0,-5.0,DELETE,10.0,605794000000B2CC,25568,0.0,A,0.0,,285,OC,,,,,,,,,
02:06:13:458316 20180108,OB_CHANGE,2_YEAR,61.0,-5.0,DELETE,10.0,605794000000B2CD,25570,0.0,A,0.0,,286,OC,,,,,,,,,
02:06:13:478337 20180108,OB_CHANGE,2_YEAR,40.0,-5.0,DELETE,10.0,605794000000B2DE,25566,0.0,A,0.0,,287,OC,,,,,,,,,
02:06:13:498388 20180108,OB_CHANGE,2_YEAR,29.0,-5.0,DELETE,10.0,605794000000B2DD,25564,0.0,A,0.0,,288,OC,,,,,,,,,
02:06:13:518428 20180108,OB_CHANGE,2_YEAR,49.0,-5.0,DELETE,10.0,605794000000B2DF,25568,0.0,A,0.0,,289,OC,,,,,,,,,
02:06:13:538470 20180108,OB_CHANGE,2_YEAR,58.0,-5.0,DELETE,10.0,605794000000B2E0,25570,0.0,A,0.0,,290,OC,,,,,,,,,
02:06:13:558554 20180108,OB_CHANGE,2_YEAR,67.0,-5.0,DELETE,10.0,605794000000B2E5,25572,0.0,A,0.0,,291,OC,,,,,,,,,
02:06:14:191318 20180108,OB_CHANGE,2_YEAR,23.0,-5.0,DELETE,10.0,605794000000B2C3,25550,0.0,B,0.0,,292,OC,,,,,,,,,
02:06:14:211362 20180108,OB_CHANGE,2_YEAR,13.0,-5.0,DELETE,10.0,605794000000B2C2,25552,0.0,B,0.0,,293,OC,,,,,,,,,
02:06:14:231369 20180108,OB_CHANGE,2_YEAR,34.0,-5.0,DELETE,10.0,605794000000B2C4,25548,0.0,B,0.0,,294,OC,,,,,,,,,
02:06:14:251390 20180108,OB_CHANGE,2_YEAR,46.0,-5.0,DELETE,10.0,605794000000B2C5,25546,0.0,B,0.0,,295,OC,,,,,,,,,
02:06:14:271374 20180108,OB_CHANGE,2_YEAR,57.0,-5.0,DELETE,10.0,605794000000B2C6,25544,0.0,B,0.0,,296,OC,,,,,,,,,
02:06:14:291417 20180108,OB_CHANGE,2_YEAR,22.0,-5.0,DELETE,10.0,605794000000B305,25550,0.0,B,0.0,,297,OC,,,,,,,,,
02:06:14:311427 20180108,OB_CHANGE,2_YEAR,33.0,-5.0,DELETE,10.0,605794000000B306,25548,0.0,B,0.0,,298,OC,,,,,,,,,
02:06:14:331516 20180108,OB_CHANGE,2_YEAR,44.0,-5.0,DELETE,10.0,605794000000B307,25546,0.0,B,0.0,,299,OC,,,,,,,,,
02:06:14:351536 20180108,OB_CHANGE,2_YEAR,54.0,-5.0,DELETE,10.0,605794000000B308,25544,0.0,B,0.0,,300,OC,,,,,,,,,
02:06:14:371601 20180108,OB_CHANGE,2_YEAR,65.0,-5.0,DELETE,10.0,605794000000B309,25542,0.0,B,0.0,,301,OC,,,,,,,,,
02:06:34:496523 20180108,OB_CHANGE,2_YEAR,76.0,-5.0,DELETE,1.0,605794000000B317,25574,0.0,A,0.0,,302,OC,,,,,,,,,
02:06:34:496523 20180108,OB_CHANGE,2_YEAR,9.0,1.0,ADD,6.0,605794000000B317,25558,1.0,A,0.0,,303,OC,,,,,,,,,
02:06:36:806221 20180108,OB_CHANGE,2_YEAR,13.0,20.0,ADD,6.0,605794000000B925,25554,20.0,B,0.0,,304,OC,,,,,,,,,
02:06:36:806327 20180108,OB_CHANGE,2_YEAR,14.0,12.0,ADD,6.0,605794000000B926,25554,12.0,B,0.0,,305,OC,,,,,,,,,
02:06:36:806402 20180108,OB_CHANGE,2_YEAR,15.0,18.0,ADD,6.0,605794000000B927,25554,18.0,B,0.0,,306,OC,,,,,,,,,
02:06:42:094052 20180108,OB_CHANGE,2_YEAR,16.0,1.0,ADD,6.0,605794000000B95A,25554,1.0,B,0.0,,307,OC,,,,,,,,,
02:06:42:094090 20180108,OB_CHANGE,2_YEAR,19.0,1.0,ADD,6.0,605794000000B95B,25560,1.0,A,0.0,,308,OC,,,,,,,,,
02:06:42:104454 20180108,OB_CHANGE,2_YEAR,26.0,1.0,ADD,6.0,605794000000B95C,25552,1.0,B,0.0,,309,OC,,,,,,,,,
02:06:42:104503 20180108,OB_CHANGE,2_YEAR,31.0,1.0,ADD,6.0,605794000000B95D,25562,1.0,A,0.0,,310,OC,,,,,,,,,
02:06:42:114848 20180108,OB_CHANGE,2_YEAR,38.0,1.0,ADD,6.0,605794000000B95E,25550,1.0,B,0.0,,311,OC,,,,,,,,,
02:06:42:114878 20180108,OB_CHANGE,2_YEAR,42.0,1.0,ADD,6.0,605794000000B95F,25564,1.0,A,0.0,,312,OC,,,,,,,,,
02:06:42:125285 20180108,OB_CHANGE,2_YEAR,50.0,1.0,ADD,6.0,605794000000B960,25548,1.0,B,0.0,,313,OC,,,,,,,,,
02:06:42:125315 20180108,OB_CHANGE,2_YEAR,53.0,1.0,ADD,6.0,605794000000B961,25566,1.0,A,0.0,,314,OC,,,,,,,,,
02:06:42:135599 20180108,OB_CHANGE,2_YEAR,63.0,1.0,ADD,6.0,605794000000B962,25568,1.0,A,0.0,,315,OC,,,,,,,,,
02:06:42:135688 20180108,OB_CHANGE,2_YEAR,61.0,1.0,ADD,6.0,605794000000B963,25546,1.0,B,0.0,,316,OC,,,,,,,,,
02:06:42:146007 20180108,OB_CHANGE,2_YEAR,73.0,1.0,ADD,6.0,605794000000B964,25544,1.0,B,0.0,,317,OC,,,,,,,,,
02:06:42:146035 20180108,OB_CHANGE,2_YEAR,73.0,1.0,ADD,6.0,605794000000B965,25570,1.0,A,0.0,,318,OC,,,,,,,,,
02:06:42:156416 20180108,OB_CHANGE,2_YEAR,83.0,1.0,ADD,6.0,605794000000B966,25572,1.0,A,0.0,,319,OC,,,,,,,,,
02:06:42:156446 20180108,OB_CHANGE,2_YEAR,83.0,1.0,ADD,6.0,605794000000B967,25542,1.0,B,0.0,,320,OC,,,,,,,,,
02:06:42:166823 20180108,OB_CHANGE,2_YEAR,91.0,1.0,ADD,6.0,605794000000B968,25574,1.0,A,0.0,,321,OC,,,,,,,,,
02:06:42:166850 20180108,OB_CHANGE,2_YEAR,92.0,1.0,ADD,6.0,605794000000B969,25540,1.0,B,0.0,,322,OC,,,,,,,,,
02:06:42:177230 20180108,OB_CHANGE,2_YEAR,99.0,1.0,ADD,6.0,605794000000B96A,25538,1.0,B,0.0,,323,OC,,,,,,,,,
02:06:42:177258 20180108,OB_CHANGE,2_YEAR,98.0,1.0,ADD,6.0,605794000000B96B,25576,1.0,A,0.0,,324,OC,,,,,,,,,
02:06:42:187637 20180108,OB_CHANGE,2_YEAR,105.0,1.0,ADD,6.0,605794000000B96C,25536,1.0,B,0.0,,325,OC,,,,,,,,,
02:06:42:187665 20180108,OB_CHANGE,2_YEAR,104.0,1.0,ADD,6.0,605794000000B96D,25578,1.0,A,0.0,,326,OC,,,,,,,,,
02:06:42:198044 20180108,OB_CHANGE,2_YEAR,111.0,1.0,ADD,6.0,605794000000B96E,25534,1.0,B,0.0,,327,OC,,,,,,,,,
02:06:42:198072 20180108,OB_CHANGE,2_YEAR,110.0,1.0,ADD,6.0,605794000000B96F,25580,1.0,A,0.0,,328,OC,,,,,,,,,
02:06:42:208455 20180108,OB_CHANGE,2_YEAR,117.0,1.0,ADD,6.0,605794000000B970,25532,1.0,B,0.0,,329,OC,,,,,,,,,
02:06:42:208483 20180108,OB_CHANGE,2_YEAR,116.0,1.0,ADD,6.0,605794000000B971,25582,1.0,A,0.0,,330,OC,,,,,,,,,
02:06:42:218861 20180108,OB_CHANGE,2_YEAR,123.0,1.0,ADD,6.0,605794000000B972,25530,1.0,B,0.0,,331,OC,,,,,,,,,
02:06:42:218889 20180108,OB_CHANGE,2_YEAR,122.0,1.0,ADD,6.0,605794000000B973,25584,1.0,A,0.0,,332,OC,,,,,,,,,
02:06:46:426015 20180108,OB_CHANGE,2_YEAR,27.0,3.0,ADD,6.0,605794000000B97C,25552,3.0,B,0.0,,333,OC,,,,,,,,,
02:06:49:170055 20180108,OB_CHANGE,2_YEAR,28.0,3.0,ADD,6.0,605794000000B982,25552,3.0,B,0.0,,334,OC,,,,,,,,,
02:06:53:849592 20180108,OB_CHANGE,2_YEAR,10.0,1.0,ADD,6.0,605794000000B992,25558,1.0,A,0.0,,335,OC,,,,,,,,,
02:06:53:849619 20180108,OB_CHANGE,2_YEAR,5.0,1.0,ADD,6.0,605794000000B993,25556,1.0,B,0.0,,336,OC,,,,,,,,,
02:07:12:509515 20180108,OB_CHANGE,2_YEAR,21.0,12.0,ADD,6.0,605794000000B9C3,25560,12.0,A,0.0,,337,OC,,,,,,,,,
02:07:12:509552 20180108,OB_CHANGE,2_YEAR,22.0,20.0,ADD,6.0,605794000000B9C4,25560,20.0,A,0.0,,338,OC,,,,,,,,,
02:07:12:509585 20180108,OB_CHANGE,2_YEAR,23.0,18.0,ADD,6.0,605794000000B9C5,25560,18.0,A,0.0,,339,OC,,,,,,,,,
02:07:12:509735 20180108,OB_CHANGE,2_YEAR,3.0,-1.0,DELETE,1.0,605794000000B747,25556,0.0,B,0.0,,340,OC,,,,,,,,,
02:07:12:509782 20180108,OB_CHANGE,2_YEAR,3.0,-1.0,DELETE,1.0,605794000000B849,25556,0.0,B,0.0,,341,OC,,,,,,,,,
