Sequence,Action,Qty,Price,Liquidity,Direction
652,+1,1,99.828125,33671.5703125,Up
653,+1,1,99.828125,33771.3984375,Up
654,+10,10,99.78125,34769.2109375,Up
655,+2,2,99.828125,34968.8671875,Up
656,+1,1,99.828125,35068.6953125,Up
657,+2,2,99.828125,35268.3515625,Up
659,-15,15,99.8359375,33770.8125,Down
660,-2,2,99.8359375,33571.140625,Down
661,+5,5,99.8203125,34070.2421875,Up
662,-5,5,99.84375,33571.0234375,Down
663,+5,5,99.8125,34070.0859375,Up
664,-5,5,99.8515625,33570.828125,Down
665,-5,5,99.859375,33071.53125,Down
666,+5,5,99.8046875,33570.5546875,Up
667,-5,5,99.8671875,33071.21875,Down
668,+5,5,99.796875,33570.203125,Up
669,-5,5,99.875,33070.828125,Down
670,+5,5,99.7890625,33569.7734375,Up
671,-5,5,99.8828125,33070.359375,Down
672,+5,5,99.78125,33569.265625,Up
673,+5,5,99.7734375,34068.1328125,Up
674,-5,5,99.890625,33568.6796875,Down
675,-5,5,99.8984375,33069.1875,Down
676,+5,5,99.765625,33568.015625,Up
677,+5,5,99.7578125,34066.8046875,Up
678,-5,5,99.90625,33567.2734375,Down
679,+5,5,99.75,34066.0234375,Up
680,-5,5,99.9140625,33566.453125,Down
681,+5,5,99.7421875,34065.1640625,Up
682,-5,5,99.921875,33565.5546875,Down
683,+5,5,99.734375,34064.2265625,Up
684,-5,5,99.9296875,33564.578125,Down
685,-5,5,99.9375,33064.890625,Down
686,+5,5,99.7265625,33563.5234375,Up
687,+5,5,99.71875,34062.1171875,Up
688,+3,3,99.828125,34361.6015625,Up
689,-0,0,99.828125,34361.6015625,Sideways
690,-1,1,99.8359375,34261.765625,Down
691,+1,1,99.828125,34361.59375,Up
692,-4,4,99.8359375,33962.25,Down
693,+10,10,99.8203125,34960.453125,Up
694,-10,10,99.8359375,33962.09375,Down
695,-50,50,99.8359375,28970.296875,Down
696,-50,50,99.953125,23972.640625,Down
697,-0,0,99.8359375,23972.640625,Sideways
698,+10,10,99.8125,24970.765625,Up
699,-10,10,99.84375,23972.328125,Down
700,+10,10,99.8046875,24970.375,Up
701,-10,10,99.8515625,23971.859375,Down
702,+10,10,99.796875,24969.828125,Up
703,-10,10,99.859375,23971.234375,Down
704,-10,10,99.8671875,22972.5625,Down
705,+10,10,99.7890625,23970.453125,Up
706,+2,2,99.828125,24170.109375,Up
707,+1,1,99.828125,24269.9375,Up
708,+2,2,99.828125,24469.59375,Up
709,-1,1,99.8515625,24369.7421875,Down
711,-2,2,99.828125,24170.0859375,Down
712,+2,2,99.828125,24369.7421875,Up
713,+3,3,99.828125,24669.2265625,Up
718,-40,40,99.828125,20676.1015625,Down
719,-1,1,99.828125,20576.2734375,Down
720,+2,2,99.8203125,20775.9140625,Up
721,-27,27,99.84375,18080.1328125,Down
722,-4,4,99.8359375,17680.7890625,Down
723,-1,1,99.8203125,17580.96875,Down
724,-21,21,99.8203125,15484.7421875,Down
725,-1,1,99.8203125,15384.921875,Down
726,-53,53,99.8359375,10093.6171875,Down
727,-0,0,99.8203125,10093.6171875,Sideways
728,+62,62,99.7578125,16278.6015625,Up
729,-42,42,99.8359375,12085.4921875,Down
730,-7,7,99.84375,11386.5859375,Down
731,+8,8,99.8125,12185.0859375,Up
732,+2,2,99.8203125,12384.7265625,Up
733,+6,6,99.8203125,12983.6484375,Up
734,-2,2,99.8671875,12783.9140625,Down
735,-10,10,99.8671875,11785.2421875,Down
736,+2,2,99.7890625,11984.8203125,Up
737,-0,0,99.828125,11984.8203125,Sideways
738,-2,2,99.828125,11785.1640625,Down
739,-2,2,99.8671875,11585.4296875,Down
741,+2,2,99.8203125,11785.0703125,Up
742,+1,1,99.8203125,11884.890625,Up
743,-14,14,99.828125,10487.296875,Down
744,-5,5,99.8359375,9988.1171875,Down
745,-14,14,99.828125,8590.5234375,Down
746,-2,2,99.828125,8390.8671875,Down
747,-2,2,99.828125,8191.2109375,Down
748,-14,14,99.828125,6793.6171875,Down
749,-14,14,99.828125,5396.0234375,Down
750,-2,2,99.828125,5196.3671875,Down
751,-14,14,99.828125,3798.7734375,Down
752,+1,1,99.8203125,3898.59375,Up
753,+1,1,99.8125,3998.40625,Up
754,+1,1,99.8203125,4098.2265625,Up
755,+1,1,99.8203125,4198.046875,Up
756,+2,2,99.8046875,4397.65625,Up
757,-1,1,99.84375,4297.8125,Down
758,+6,6,99.8203125,4896.734375,Up
759,+4,4,99.8203125,5296.015625,Up
760,+4,4,99.8203125,5695.296875,Up
761,+1,1,99.8203125,5795.1171875,Up
762,-2,2,99.8671875,5595.3828125,Down
763,-60,60,99.828125,-394.3046875,Down
764,+4,4,99.8203125,4.9765625,Up
765,-14,14,99.8984375,-1393.6015625,Down
766,-14,14,99.8359375,-2791.3046875,Down
767,-60,60,99.828125,-8780.9921875,Down
768,+4,4,99.8203125,-8381.7109375,Up
769,-14,14,99.8359375,-9779.4140625,Down
770,-14,14,99.8984375,-11177.9921875,Down
771,+2,2,99.8203125,-10978.3515625,Up
772,+1,1,99.8203125,-10878.53125,Up
773,+2,2,99.8203125,-10678.890625,Up
774,+1,1,99.8203125,-10579.0703125,Up
775,+1,1,99.8203125,-10479.25,Up
776,-14,14,99.828125,-11876.84375,Down
777,-14,14,99.828125,-13274.4375,Down
778,-14,14,99.828125,-14672.03125,Down
779,-1,1,99.84375,-14771.875,Down
780,-2,2,99.828125,-14971.53125,Down
781,+1,1,99.8203125,-14871.7109375,Up
782,+4,4,99.8203125,-14472.4296875,Up
783,-2,2,99.8671875,-14672.1640625,Down
784,+1,1,99.8125,-14572.3515625,Up
785,+1,1,99.8203125,-14472.53125,Up
786,+2,2,99.8125,-14272.90625,Up
787,+1,1,99.8203125,-14173.0859375,Up
788,+2,2,99.8046875,-13973.4765625,Up
789,+2,2,99.8125,-13773.8515625,Up
790,+1,1,99.8203125,-13674.03125,Up
791,-1,1,99.8515625,-13773.8828125,Down
792,+5,5,99.8203125,-13274.78125,Up
793,-1,1,99.8515625,-13374.6328125,Down
794,-1,1,99.8515625,-13474.484375,Down
795,-1,1,99.8515625,-13574.3359375,Down
796,+1,1,99.8203125,-13474.515625,Up
797,+1,1,99.8125,-13374.703125,Up
798,+1,1,99.8203125,-13274.8828125,Up
799,+1,1,99.8203125,-13175.0625,Up
800,-1,1,99.84375,-13274.90625,Down
801,-14,14,99.828125,-14672.5,Down
802,+5,5,99.8203125,-14173.3984375,Up
803,+4,4,99.8203125,-13774.1171875,Up
804,+1,1,99.8203125,-13674.296875,Up
805,-81,81,99.828125,-21760.375,Down
806,-2,2,99.828125,-21960.03125,Down
807,-50,50,99.828125,-26951.4375,Down
808,-50,50,99.9453125,-31948.703125,Down
809,+1,1,99.8203125,-31848.8828125,Up
810,+3,3,99.8203125,-31549.421875,Up
811,-14,14,99.8984375,-32948.0,Down
812,-14,14,99.8359375,-34345.703125,Down
813,-2,2,99.8671875,-34545.4375,Down
814,+3,3,99.8046875,-34246.0234375,Up
815,-10,10,99.875,-35244.7734375,Down
816,-10,10,99.828125,-36243.0546875,Down
817,+3,3,99.8203125,-35943.59375,Up
818,+1,1,99.8203125,-35843.7734375,Up
819,+1,1,99.8203125,-35743.953125,Up
820,-10,10,99.875,-36742.703125,Down
821,-10,10,99.828125,-37740.984375,Down
822,+2,2,99.8203125,-37541.34375,Up
823,+7,7,99.8046875,-36842.7109375,Up
824,+7,7,99.7890625,-36144.1875,Up
825,+7,7,99.796875,-35445.609375,Up
826,+7,7,99.78125,-34747.140625,Up
827,-16,16,99.828125,-36344.390625,Down
828,-16,16,99.828125,-37941.640625,Down
829,+11,11,99.828125,-36843.53125,Up
830,-70,70,99.828125,-43831.5,Down
831,-10,10,99.828125,-44829.78125,Down
832,-54,54,99.9453125,-50226.828125,Down
833,-50,50,99.828125,-55218.234375,Down
834,-10,10,99.828125,-56216.515625,Down
835,-10,10,99.875,-57215.265625,Down
836,-10,10,99.875,-58214.015625,Down
837,+1,1,99.8203125,-58114.1953125,Up
838,+2,2,99.8203125,-57914.5546875,Up
839,-14,14,99.8359375,-59312.2578125,Down
840,-14,14,99.8984375,-60710.8359375,Down
841,+7,7,99.7890625,-60012.3125,Up
842,+7,7,99.8046875,-59313.6796875,Up
843,+7,7,99.78125,-58615.2109375,Up
844,+7,7,99.796875,-57916.6328125,Up
845,-42,42,99.828125,-62109.4140625,Down
846,-42,42,99.828125,-66302.1953125,Down
847,-8,8,99.828125,-67100.8203125,Down
848,-0,0,99.8359375,-67100.8203125,Sideways
849,+15,15,99.8203125,-65603.515625,Up
850,-14,14,99.828125,-67001.109375,Down
851,+3,3,99.828125,-66701.625,Up
852,-14,14,99.828125,-68099.21875,Down
853,-0,0,99.828125,-68099.21875,Sideways
854,-42,42,99.828125,-72292.0,Down
855,-0,0,99.828125,-72292.0,Sideways
856,-14,14,99.8984375,-73690.578125,Down
857,-14,14,99.8359375,-75088.28125,Down
858,-42,42,99.828125,-79281.0625,Down
859,-14,14,99.8359375,-80678.765625,Down
860,-14,14,99.8984375,-82077.34375,Down
861,-0,0,99.828125,-82077.34375,Sideways
862,-6,6,99.8359375,-82676.359375,Down
863,+6,6,99.8125,-82077.484375,Up
864,+6,6,99.8046875,-81478.65625,Up
865,-6,6,99.84375,-82077.71875,Down
866,+6,6,99.796875,-81478.9375,Up
867,-6,6,99.8515625,-82078.046875,Down
868,-6,6,99.859375,-82677.203125,Down
869,+6,6,99.7890625,-82078.46875,Up
870,-6,6,99.8671875,-82677.671875,Down
871,+6,6,99.78125,-82078.984375,Up
872,-6,6,99.875,-82678.234375,Down
873,+6,6,99.7734375,-82079.59375,Up
874,-6,6,99.8828125,-82678.890625,Down
875,+6,6,99.765625,-82080.296875,Up
876,-6,6,99.890625,-82679.640625,Down
877,+6,6,99.7578125,-82081.09375,Up
878,+6,6,99.75,-81482.59375,Up
879,-6,6,99.8984375,-82081.984375,Down
880,+6,6,99.7421875,-81483.53125,Up
881,-6,6,99.90625,-82082.96875,Down
882,+6,6,99.734375,-81484.5625,Up
883,-6,6,99.9140625,-82084.046875,Down
884,+6,6,99.7265625,-81485.6875,Up
885,-6,6,99.921875,-82085.21875,Down
886,+6,6,99.71875,-81486.90625,Up
887,-6,6,99.9296875,-82086.484375,Down
888,-14,14,99.828125,-83484.078125,Down
889,+4,4,99.828125,-83084.765625,Up
890,-14,14,99.828125,-84482.359375,Down
891,-14,14,99.828125,-85879.953125,Down
892,-14,14,99.828125,-87277.546875,Down
893,-14,14,99.828125,-88675.140625,Down
894,-1,1,99.828125,-88774.96875,Down
895,-2,2,99.828125,-88974.625,Down
896,-2,2,99.828125,-89174.28125,Down
897,-14,14,99.828125,-90571.875,Down
898,-42,42,99.828125,-94764.65625,Down
899,-14,14,99.8984375,-96163.234375,Down
900,+2,2,99.8203125,-95963.59375,Up
901,-14,14,99.8359375,-97361.296875,Down
902,+1,1,99.8203125,-97261.4765625,Up
903,-42,42,99.828125,-101454.2578125,Down
904,-14,14,99.8359375,-102851.9609375,Down
905,-14,14,99.8984375,-104250.5390625,Down
906,-14,14,99.828125,-105648.1328125,Down
907,-14,14,99.828125,-107045.7265625,Down
908,-14,14,99.828125,-108443.3203125,Down
909,+1,1,99.8203125,-108343.5,Up
910,-14,14,99.828125,-109741.09375,Down
911,-42,42,99.828125,-113933.875,Down
912,-14,14,99.8984375,-115332.453125,Down
913,-14,14,99.8359375,-116730.15625,Down
914,-42,42,99.828125,-120922.9375,Down
915,-14,14,99.8359375,-122320.640625,Down
916,-14,14,99.8984375,-123719.21875,Down
917,-5,5,99.828125,-124218.359375,Down
918,-42,42,99.828125,-128411.140625,Down
919,-14,14,99.8984375,-129809.71875,Down
920,+3,3,99.8203125,-129510.2578125,Up
921,-14,14,99.8359375,-130907.9609375,Down
922,-42,42,99.828125,-135100.7421875,Down
923,-14,14,99.8359375,-136498.4453125,Down
924,-14,14,99.8984375,-137897.0234375,Down
925,+2,2,99.8203125,-137697.3828125,Up
926,-14,14,99.828125,-139094.9765625,Down
927,-5,5,99.828125,-139594.1171875,Down
928,+3,3,99.8203125,-139294.65625,Up
929,+1,1,99.8203125,-139194.8359375,Up
930,+1,1,99.8203125,-139095.015625,Up
931,+2,2,99.8203125,-138895.375,Up
932,-19,19,99.828125,-140792.109375,Down
933,-19,19,99.828125,-142688.84375,Down
934,-19,19,99.828125,-144585.578125,Down
935,-19,19,99.828125,-146482.3125,Down
936,-19,19,99.828125,-148379.046875,Down
937,+20,20,99.8203125,-146382.640625,Up
938,+18,18,99.8203125,-144585.875,Up
939,+18,18,99.8203125,-142789.109375,Up
940,+3,3,99.8203125,-142489.6484375,Up
941,+5,5,99.8125,-141990.5859375,Up
942,+12,12,99.8203125,-140792.7421875,Up
943,+5,5,99.8125,-140293.6796875,Up
945,+38,38,99.828125,-136500.2109375,Up
946,-40,40,99.828125,-140493.3359375,Down
947,-1,1,99.828125,-140593.1640625,Down
948,-2,2,99.828125,-140792.8203125,Down
949,-19,19,99.828125,-142689.5546875,Down
956,+1,1,99.828125,-142589.7265625,Up
957,-4,4,99.8359375,-142989.0703125,Down
958,-27,27,99.84375,-145684.8515625,Down
959,+3,3,99.8203125,-145385.390625,Up
960,-10,10,99.8671875,-146384.0625,Down
961,-8,8,99.8359375,-147182.75,Down
962,-0,0,99.8359375,-147182.75,Sideways
963,-0,0,99.8359375,-147182.75,Sideways
964,+8,8,99.8125,-146384.25,Up
965,-7,7,99.84375,-147083.15625,Down
966,-6,6,99.8359375,-147682.171875,Down
967,-2,2,99.8671875,-147881.90625,Down
969,+19,19,99.828125,-145985.171875,Up
970,+6,6,99.8203125,-145386.25,Up
971,+19,19,99.828125,-143489.515625,Up
972,+19,19,99.828125,-141592.78125,Up
973,+19,19,99.828125,-139696.046875,Up
974,+19,19,99.828125,-137799.3125,Up
975,-6,6,99.8359375,-138398.328125,Down
976,-4,4,99.8359375,-138797.671875,Down
977,-2,2,99.8359375,-138997.34375,Down
978,-8,8,99.8359375,-139796.03125,Down
979,+19,19,99.828125,-137899.296875,Up
980,+19,19,99.828125,-136002.5625,Up
981,+19,19,99.828125,-134105.828125,Up
982,+19,19,99.828125,-132209.09375,Up
983,+1,1,99.8203125,-132109.2734375,Up
984,-1,1,99.84375,-132209.1171875,Down
985,-1,1,99.8359375,-132308.953125,Down
986,-27,27,99.8515625,-135004.9453125,Down
987,-27,27,99.859375,-137701.1484375,Down
988,-27,27,99.8671875,-140397.5625,Down
989,+2,2,99.8203125,-140197.921875,Up
990,-2,2,99.84375,-140397.609375,Down
991,+1,1,99.828125,-140297.78125,Up
992,-2,2,99.8515625,-140497.484375,Down
993,+2,2,99.8125,-140297.859375,Up
994,+2,2,99.8046875,-140098.25,Up
995,-2,2,99.859375,-140297.96875,Down
996,-2,2,99.8671875,-140497.703125,Down
997,+2,2,99.796875,-140298.109375,Up
998,-2,2,99.875,-140497.859375,Down
999,+2,2,99.7890625,-140298.28125,Up
1000,-2,2,99.8828125,-140498.046875,Down
1001,+2,2,99.78125,-140298.484375,Up
1002,+38,38,99.828125,-136505.015625,Up
1004,-4,4,99.828125,-136904.328125,Down
1009,-12,12,99.828125,-138102.265625,Down
1012,-2,2,99.8359375,-138301.9375,Down
1013,-10,10,99.8359375,-139300.296875,Down
1014,-2,2,99.8359375,-139499.96875,Down
1015,-4,4,99.8359375,-139899.3125,Down
1016,-3,3,99.8359375,-140198.8203125,Down
1017,-8,8,99.8359375,-140997.5078125,Down
1018,-2,2,99.875,-141197.2578125,Down
1019,-10,10,99.875,-142196.0078125,Down
1021,-1,1,99.8359375,-142295.84375,Down
1022,-2,2,99.8359375,-142495.515625,Down
1023,+4,4,99.8125,-142096.265625,Up
1024,+4,4,99.8046875,-141697.046875,Up
1025,-4,4,99.84375,-142096.421875,Down
1026,+4,4,99.796875,-141697.234375,Up
1027,-4,4,99.8515625,-142096.640625,Down
1028,+4,4,99.7890625,-141697.484375,Up
1029,-4,4,99.859375,-142096.921875,Down
1030,+4,4,99.78125,-141697.796875,Up
1031,-4,4,99.8671875,-142097.265625,Down
1032,+4,4,99.7734375,-141698.171875,Up
1033,-4,4,99.875,-142097.671875,Down
1034,+6,6,99.8125,-141498.796875,Up
1035,-6,6,99.84375,-142097.859375,Down
1036,+6,6,99.8046875,-141499.03125,Up
1037,-6,6,99.8515625,-142098.140625,Down
1038,+6,6,99.796875,-141499.359375,Up
1039,-6,6,99.859375,-142098.515625,Down
1040,-6,6,99.8671875,-142697.71875,Down
1041,+6,6,99.7890625,-142098.984375,Up
1042,-6,6,99.875,-142698.234375,Down
1043,+6,6,99.78125,-142099.546875,Up
1044,+6,6,99.7734375,-141500.90625,Up
1045,-6,6,99.8828125,-142100.203125,Down
1046,+10,10,99.8125,-141102.078125,Up
1047,-10,10,99.8359375,-142100.4375,Down
1048,+10,10,99.8046875,-141102.390625,Up
1049,-10,10,99.84375,-142100.828125,Down
1050,+10,10,99.796875,-141102.859375,Up
1051,-10,10,99.8515625,-142101.375,Down
1052,-10,10,99.859375,-143099.96875,Down
1053,+10,10,99.7890625,-142102.078125,Up
1054,+10,10,99.78125,-141104.265625,Up
1055,-10,10,99.8671875,-142102.9375,Down
1056,-10,10,99.875,-143101.6875,Down
1057,+10,10,99.7734375,-142103.953125,Up
1058,+10,10,99.828125,-141105.671875,Up
1059,+3,3,99.828125,-140806.1875,Up
1061,-5,5,99.828125,-141305.328125,Down
1066,-6,6,99.8359375,-141904.34375,Down
1067,+6,6,99.8203125,-141305.421875,Up
1068,-6,6,99.84375,-141904.484375,Down
1069,+6,6,99.8125,-141305.609375,Up
1070,-6,6,99.8515625,-141904.71875,Down
1071,+6,6,99.8046875,-141305.890625,Up
1072,-6,6,99.859375,-141905.046875,Down
1073,+6,6,99.796875,-141306.265625,Up
1074,-6,6,99.8671875,-141905.46875,Down
1075,+6,6,99.7890625,-141306.734375,Up
1076,-6,6,99.875,-141905.984375,Down
1077,+6,6,99.78125,-141307.296875,Up
1078,-6,6,99.8828125,-141906.59375,Down
1079,+6,6,99.7734375,-141307.953125,Up
1080,-6,6,99.890625,-141907.296875,Down
1081,+6,6,99.765625,-141308.703125,Up
1082,-6,6,99.8984375,-141908.09375,Down
1083,+6,6,99.7578125,-141309.546875,Up
1084,-6,6,99.90625,-141908.984375,Down
1085,-6,6,99.8359375,-142508.0,Down
1086,+42,42,99.828125,-138315.21875,Up
1087,+19,19,99.828125,-136418.484375,Up
1088,+2,2,99.828125,-136218.828125,Up
1089,+10,10,99.828125,-135220.546875,Up
1090,+6,6,99.828125,-134621.578125,Up
1091,+1,1,99.828125,-134521.75,Up
1092,+6,6,99.828125,-133922.78125,Up
1093,-10,10,99.8828125,-134921.609375,Down
1094,-10,10,99.8359375,-135919.96875,Down
1095,+10,10,99.8203125,-134921.765625,Up
1096,-6,6,99.8359375,-135520.78125,Down
1097,-3,3,99.8359375,-135820.2890625,Down
1098,-2,2,99.8359375,-136019.9609375,Down
1099,-2,2,99.8359375,-136219.6328125,Down
1100,-2,2,99.8359375,-136419.3046875,Down
1101,-2,2,99.8359375,-136618.9765625,Down
1102,-3,3,99.8359375,-136918.484375,Down
1103,+10,10,99.7890625,-135920.59375,Up
1104,+2,2,99.7890625,-135721.015625,Up
1105,-2,2,99.8359375,-135920.6875,Down
1106,-2,2,99.8359375,-136120.359375,Down
1107,+42,42,99.828125,-131927.578125,Up
1108,+10,10,99.8203125,-130929.375,Up
1109,-10,10,99.8359375,-131927.734375,Down
1110,+1,1,99.828125,-131827.90625,Up
1111,+53,53,99.828125,-126537.015625,Up
1112,+6,6,99.828125,-125938.046875,Up
1113,-10,10,99.8359375,-126936.40625,Down
1114,+10,10,99.8203125,-125938.203125,Up
1115,+53,53,99.828125,-120647.3125,Up
1116,+6,6,99.828125,-120048.34375,Up
1117,-0,0,99.828125,-120048.34375,Sideways
1118,+8,8,99.8203125,-119249.78125,Up
1119,-8,8,99.84375,-120048.53125,Down
1120,+8,8,99.8125,-119250.03125,Up
1121,-8,8,99.8515625,-120048.84375,Down
1122,+8,8,99.8046875,-119250.40625,Up
1123,-8,8,99.859375,-120049.28125,Down
1124,-8,8,99.8671875,-120848.21875,Down
1125,+8,8,99.796875,-120049.84375,Up
1126,-8,8,99.875,-120848.84375,Down
1127,+8,8,99.7890625,-120050.53125,Up
1128,-8,8,99.8828125,-120849.59375,Down
1129,+8,8,99.78125,-120051.34375,Up
1130,-8,8,99.890625,-120850.46875,Down
1131,+8,8,99.7734375,-120052.28125,Up
1132,+8,8,99.765625,-119254.15625,Up
1133,-8,8,99.8984375,-120053.34375,Down
1134,-8,8,99.90625,-120852.59375,Down
1135,+8,8,99.7578125,-120054.53125,Up
1136,+8,8,99.75,-119256.53125,Up
1137,-8,8,99.9140625,-120055.84375,Down
1138,-8,8,99.921875,-120855.21875,Down
1139,+8,8,99.7421875,-120057.28125,Up
1140,+8,8,99.734375,-119259.40625,Up
1141,-8,8,99.9296875,-120058.84375,Down
1142,-14,14,99.9375,-121457.96875,Down
1143,+8,8,99.7265625,-120660.15625,Up
1144,-10,10,99.8359375,-121658.515625,Down
1145,+10,10,99.8203125,-120660.3125,Up
1146,-6,6,99.8359375,-121259.328125,Down
1147,-10,10,99.8359375,-122257.6875,Down
1148,+10,10,99.8203125,-121259.484375,Up
1149,-6,6,99.8359375,-121858.5,Down
1150,+10,10,99.8203125,-120860.296875,Up
1151,-10,10,99.8359375,-121858.65625,Down
1152,-6,6,99.8359375,-122457.671875,Down
1153,-10,10,99.8359375,-123456.03125,Down
1154,+10,10,99.8203125,-122457.828125,Up
1155,-6,6,99.8359375,-123056.84375,Down
1156,-6,6,99.8359375,-123655.859375,Down
1157,+10,10,99.8203125,-122657.65625,Up
1158,-10,10,99.8359375,-123656.015625,Down
1159,+10,10,99.8203125,-122657.8125,Up
1160,-10,10,99.8359375,-123656.171875,Down
1161,-6,6,99.8359375,-124255.1875,Down
1162,+10,10,99.8203125,-123256.984375,Up
1163,-10,10,99.8359375,-124255.34375,Down
1164,-6,6,99.8359375,-124854.359375,Down
1165,+10,10,99.8203125,-123856.15625,Up
1166,-10,10,99.8359375,-124854.515625,Down
1167,-6,6,99.8359375,-125453.53125,Down
1168,+10,10,99.8203125,-124455.328125,Up
1169,-6,6,99.8359375,-125054.34375,Down
1170,-10,10,99.8359375,-126052.703125,Down
1171,-10,10,99.8359375,-127051.0625,Down
1172,+10,10,99.8203125,-126052.859375,Up
1173,-6,6,99.8359375,-126651.875,Down
1174,+10,10,99.8203125,-125653.671875,Up
1175,-10,10,99.8359375,-126652.03125,Down
1176,-6,6,99.8359375,-127251.046875,Down
1177,+1,1,99.828125,-127151.21875,Up
1178,-10,10,99.8359375,-128149.578125,Down
1179,+10,10,99.8203125,-127151.375,Up
1180,-6,6,99.8359375,-127750.390625,Down
1181,-6,6,99.8359375,-128349.40625,Down
1182,+10,10,99.8203125,-127351.203125,Up
1183,+10,10,99.828125,-126352.921875,Up
1184,+2,2,99.828125,-126153.265625,Up
1185,-10,10,99.8359375,-127151.625,Down
1186,+19,19,99.828125,-125254.890625,Up
1187,-3,3,99.8359375,-125554.3984375,Down
1188,+10,10,99.7890625,-124556.5078125,Up
1189,+2,2,99.7890625,-124356.9296875,Up
1190,-10,10,99.8359375,-125355.2890625,Down
1191,+10,10,99.8203125,-124357.0859375,Up
1192,-6,6,99.8359375,-124956.1015625,Down
1193,+10,10,99.8203125,-123957.8984375,Up
1194,-10,10,99.8359375,-124956.2578125,Down
1195,-6,6,99.8359375,-125555.2734375,Down
1196,+19,19,99.828125,-123658.5390625,Up
1197,+19,19,99.828125,-121761.8046875,Up
1198,+19,19,99.8203125,-119865.21875,Up
1199,-10,10,99.8359375,-120863.578125,Down
1200,+10,10,99.8203125,-119865.375,Up
1201,-6,6,99.8359375,-120464.390625,Down
1202,+19,19,99.828125,-118567.65625,Up
1203,+2,2,99.828125,-118368.0,Up
1204,+10,10,99.828125,-117369.71875,Up
1205,+6,6,99.828125,-116770.75,Up
1206,-3,3,99.8359375,-117070.2578125,Down
1207,+10,10,99.7890625,-116072.3671875,Up
1208,+2,2,99.7890625,-115872.7890625,Up
1209,+6,6,99.828125,-115273.8203125,Up
1210,+2,2,99.828125,-115074.1640625,Up
1211,+10,10,99.828125,-114075.8828125,Up
1212,+19,19,99.828125,-112179.1484375,Up
1213,+10,10,99.8203125,-111180.9453125,Up
1214,-10,10,99.8359375,-112179.3046875,Down
1215,-6,6,99.8359375,-112778.3203125,Down
1216,+10,10,99.8203125,-111780.1171875,Up
1217,-10,10,99.8359375,-112778.4765625,Down
1218,+10,10,99.8203125,-111780.2734375,Up
1219,-10,10,99.8359375,-112778.6328125,Down
1220,-3,3,99.8359375,-113078.140625,Down
1221,-10,10,99.8359375,-114076.5,Down
1222,+10,10,99.8203125,-113078.296875,Up
1223,-6,6,99.8359375,-113677.3125,Down
1224,+10,10,99.7890625,-112679.421875,Up
1225,+2,2,99.7890625,-112479.84375,Up
1226,+15,15,99.8203125,-110982.5390625,Up
1227,+1,1,99.828125,-110882.7109375,Up
1228,+15,15,99.8203125,-109385.40625,Up
1229,-2,2,99.8359375,-109585.078125,Down
1230,+6,6,99.8203125,-108986.15625,Up
1231,+25,25,99.828125,-106490.453125,Up
1232,+2,2,99.828125,-106290.796875,Up
1233,+10,10,99.828125,-105292.515625,Up
1234,-3,3,99.8359375,-105592.0234375,Down
1235,+6,6,99.8203125,-104993.1015625,Up
1236,+10,10,99.7890625,-103995.2109375,Up
1237,+2,2,99.7890625,-103795.6328125,Up
1238,+6,6,99.8203125,-103196.7109375,Up
1239,+6,6,99.8203125,-102597.7890625,Up
1240,+6,6,99.8203125,-101998.8671875,Up
1241,+42,42,99.828125,-97806.0859375,Up
1242,+6,6,99.828125,-97207.1171875,Up
1243,+42,42,99.828125,-93014.3359375,Up
1244,+6,6,99.8203125,-92415.4140625,Up
1245,+6,6,99.8203125,-91816.4921875,Up
1246,+6,6,99.8203125,-91217.5703125,Up
1247,+6,6,99.8203125,-90618.6484375,Up
1248,+6,6,99.8203125,-90019.7265625,Up
1249,+6,6,99.8203125,-89420.8046875,Up
1250,+6,6,99.8203125,-88821.8828125,Up
1251,+6,6,99.828125,-88222.9140625,Up
1252,-2,2,99.8359375,-88422.5859375,Down
